"restaurant_id","created_at","updated_at","address","address_lot","blog_review_cnt","category1","category2","category3","geom","image","is_parking","is_reservation","kakao_id","kakao_rating","kakao_review_cnt","kakao_summary","kakao_url","kakao_visits","menu","name","phone","price_range"
67,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 봉은사로30길 73,서울 강남구 역삼동 669-9,,음식점,한식,,POINT (127.0371277 37.50294655),"[""http://t1.daumcdn.net/place/7932A4920E56483FA4D5661D2C786742"", ""http://t1.daumcdn.net/place/68199F0EFED44A00B1CAC6EF667B2BBB"", ""http://t1.daumcdn.net/place/F563724D8B444B38BC156ADC96D14165""]",,,1196625516,0.0,0,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/1196625516,"","[]",김씨네집밥,,
82,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 논현로 428,서울 강남구 역삼동 726-15,30,음식점,한식,"육류,고기",POINT (127.0384723 37.49851137),"[""https://postfiles.pstatic.net/MjAyNTA4MTRfMTA0/MDAxNzU1MTIyMTA5Njk2.JEnfNDOWJMDcD_Hto5Zpi0xAFEXeapAiPgFMY5hmZbYg.P8UT_vGEebdqEFoI7hFLi9mTxe4XU_w3LYWcyF_gZEQg.JPEG/output%EF%BC%BF2585186054.jpg?type=w773"", ""https://postfiles.pstatic.net/MjAyNTA4MTRfMjM0/MDAxNzU1MTIxOTQ1MzY0.INOPun5eHDrvsi2B1FxgZo5tP4JczF44A7Mb6_tyOTMg.j5Aj8OTA3XEKQQbclnrQ5U_LXX0tws2N_waQTbz1LYEg.JPEG/output%EF%BC%BF1863212035.jpg?type=w773"", ""https://postfiles.pstatic.net/MjAyNTA4MTRfMTc1/MDAxNzU1MTIxOTY5MDgw.-enFeogctv9shlCXhxiDlfvWlzsYGDF2LaTGMMQxkaEg.sCc7k38PJi4myvxB_N7I8jHqd6aIh-iN16R0o0WkjdMg.JPEG/output%EF%BC%BF2849564053.jpg?type=w773""]",true,true,403548943,3.6,12,"{""title"": ""한방 향 가득한 깊은 국물의 삼계탕"", ""summary"": ""여름철 보양식으로 적합한 한방 삼계탕을 제공하는 맛집입니다. 키오스크를 통한 주문 시스템과 넓은 매장 공간으로 편리한 식사가 가능하며, 기본 반찬으로 제공되는 김치와 마늘쫑이 특히 맛있습니다. 인삼주가 서비스로 제공되어 삼계탕과 함께 즐기면 더욱 풍미가 살아납니다.""}",http://place.map.kakao.com/403548943,"","[{""name"": ""한방삼계탕 (반마리)"", ""price"": 12000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""삼계탕 (반마리)"", ""price"": 11000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""전복삼계탕 (반마리)"", ""price"": 18000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""전복한방삼계탕 (반마리)"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""닭한마리세트 (소)"", ""price"": 35000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""닭한마리세트(중)"", ""price"": 45000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""닭한마리세트(대)"", ""price"": 55000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""닭도리탕(소)"", ""price"": 35000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""닭도리탕(중)"", ""price"": 45000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""닭도리탕(대)"", ""price"": 55000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""안동찜닭(소)"", ""price"": 38000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""안동찜닭(중)"", ""price"": 48000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""안동찜닭(대)"", ""price"": 58000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""전복죽"", ""price"": 18000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""인삼죽"", ""price"": 16000, ""is_ai_mate"": false, ""is_recommend"": false}]",내림손삼계탕 역삼점,"02-554-7266",HIGH
86,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로87길 43,서울 강남구 역삼동 718-27,35,음식점,한식,감자탕,POINT (127.0396654 37.50063735),"[""https://postfiles.pstatic.net/MjAyNTEwMjRfNjkg/MDAxNzYxMjY0Nzc0OTkx.L-Qz3hSZHqA31KYLqpM4_QptGnXu9XUysIAqLFVPpVsg.absPCwrpXeF0O1k2zXv6lFjtaSrlfOYpZ7IucFmYkVAg.JPEG/SE-CAE1D0E9-902E-4FA3-ACD9-6180484EF39C.jpg?type=w966"", ""https://postfiles.pstatic.net/MjAyNTEwMDRfMTE4/MDAxNzU5NTc5MzU5MzYz.Rr2K8VaTny0ZAJ11QADnjEi59xenYjUF8lSVySrqxK0g.Wd7-D9VmEmAbUcYfGmwZsAgZK9Sfa14QPQH2OIszzugg.JPEG/SE-1CD210C4-1436-4F27-919A-52AF5D7C8129.jpg?type=w966"", ""https://postfiles.pstatic.net/MjAyNTA5MjdfMjk1/MDAxNzU4OTg0NTYxMjE5.fskmVYTNAVfg7pbfHaCTY3Vx_MV-HN6CqMzQi0lnSoUg.Lavfnc7eamo5FnzChBaxaJEDSF4CC5wjXfaQR-O20Nsg.JPEG/SE-6c5b830b-9b9e-11f0-94dc-733124130103.jpg?type=w386""]",,,1768274622,4.5,2,"{""title"": ""직화 향 가득한 진한 감자탕 한 그릇"", ""summary"": ""다양한 메뉴와 넓은 내부 공간을 갖춘 감자탕 전문점입니다. 특히, 뼈해장국과 직화뼈구이가 인기 있으며, 목뼈를 사용하여 부드러운 식감을 자랑합니다. 셀프바에서 제공되는 반찬과 함께 푸짐한 양의 식사를 즐길 수 있어 회식이나 모임에 적합합니다.""}",http://place.map.kakao.com/1768274622,"","[]",노걸대감자탕직화뼈구이 역삼역점,"02-555-7600",
87,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로 407,서울 강남구 역삼동 730-4,3,음식점,간식,"제과,베이커리",POINT (127.0439146 37.499433),"[""http://t1.kakaocdn.net/mystore/2E7FB52D9E6447AB9C022DFFCFF99AE1"", ""http://t1.kakaocdn.net/mystore/F88FAB941250442982359A4F43B828C3"", ""https://postfiles.pstatic.net/MjAyNTA3MThfMTc0/MDAxNzUyODE0MDkyODA2.75YJPrCmJEyQ7mqfhcAkZT-TtbgKxF2JmZFgyDjLujQg.rSVuOARZY6Jyrqfx1WUP6ESbsz5rTZmYqeSLVyKULdYg.JPEG/IMG%EF%BC%BF2066.jpg?type=w386""]",false,true,2068347267,0.0,0,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/2068347267,"","[{""name"": ""[수제] 버터바"", ""price"": 4300, ""is_ai_mate"": false, ""is_recommend"": true}, {""name"": ""로이's 쿠키"", ""price"": 2800, ""is_ai_mate"": false, ""is_recommend"": true}, {""name"": ""멈머쿠키"", ""price"": 2500, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""바나나크럼블케이크"", ""price"": 3300, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""블루베리크럼블케이크"", ""price"": 3800, ""is_ai_mate"": false, ""is_recommend"": false}]",노르다,"070-4578-9103",LOW
88,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로85길 32,서울 강남구 역삼동 719-24,27,음식점,양식,피자,POINT (127.0407467 37.50092891),"[""http://t1.daumcdn.net/local/kakaomapPhoto/review/cf850198084945b8915cb17c1d219aba4ccda0b2?original"", ""https://postfiles.pstatic.net/MjAyNTA3MjNfMTk4/MDAxNzUzMjI2MDIzOTA3.yCGMnhmoTZ-sC5S7X12NvaB3_bJh6KohtvV6K4PkaDcg.1xq0NJULgX6O_YAz7VLEfA7kgwiFRSXWynlYZgZvSTog.JPEG/IMG%EF%BC%BF1955.jpg?type=w966"", ""https://postfiles.pstatic.net/MjAyNTA3MjNfMTE0/MDAxNzUzMjI2MDIzODgx.RheoEBe-Ol9125xnm8qfZPHO3gHWwU7q3xA2bMHdncYg.JsY_zxBeV4kV3jNxeP-IYkME0hKOozKZcoBtQoRtz2Eg.JPEG/IMG%EF%BC%BF1953.jpg?type=w966""]",,,2031899454,2.9,15,"{""title"": ""풍성한 토핑과 쫄깃한 도우의 조화"", ""summary"": ""특허받은 소금 우유 도우를 사용하여 쫄깃하고 부드러운 식감을 자랑하며, 다양한 토핑이 조화롭게 어우러진 피자를 제공합니다. 특히 옥수수새우피자는 매콤한 양념과 통새우, 달콤한 옥수수의 조합으로 인기가 있습니다.""}",http://place.map.kakao.com/2031899454,"","[{""name"": ""치즈오븐김치볶음밥"", ""price"": 8500, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""치즈오븐토마토파스타"", ""price"": 8500, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""쉬림프로제파스타(오븐)"", ""price"": 9500, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""베이컨에멘탈크림파스타(오븐)"", ""price"": 9500, ""is_ai_mate"": false, ""is_recommend"": false}]",노모어피자 역삼점,,LOW
661,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 테헤란로34길 17,서울 강남구 역삼동 723,11,음식점,치킨,훌랄라참숯치킨,POINT (127.0406673 37.50052528),"[""http://t1.daumcdn.net/local/kakaomapPhoto/review/70b950789eac07c896392a81d9ce5492f927cf33?original"", ""https://postfiles.pstatic.net/MjAyNTA5MDJfMjYx/MDAxNzU2ODIyOTIxOTgz.-z1bSSo02-3crlj3TNz2ZcZExMpLF-VAmDX5rF5c8k8g.mdLouc64kp2REVOD-_4oymNyNR4CipWsHKdU-Wgnba8g.PNG/SE-cb09dc94-485b-4d05-b8d3-7e525682a549.png?type=w386"", ""https://postfiles.pstatic.net/MjAyNTA5MDNfMjk4/MDAxNzU2ODI3ODY0OTIz.iPFvbsAYo_CAFjbqvsBoDmjWPjt7TcZ3HOG1ahBJIcgg.t1m44oPJfz2a2MeuhrQ8TERqN6zNDqef2FLEsY6fc2Ug.PNG/image.png?type=w386""]",,,2139797801,1.9,12,"{""title"": ""참숯불 향 가득한 감성 치킨 공간"", ""summary"": ""넓은 공간과 단체 손님 수용이 용이하여 회식이나 모임 장소로 적합합니다. 따뜻한 조명과 넉넉한 테이블 간격 덕분에 시끄럽지 않은 분위기에서 대화를 나누기 좋습니다. 다양한 메뉴가 제공되며, 치킨과 함께 즐길 수 있는 안주 메뉴도 마련되어 있습니다.""}",http://place.map.kakao.com/2139797801,"","[{""name"": ""참숯 훈제 바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 콤보 바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 스틱 바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""치즈양념구이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""치즈마요소금구이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""핫마요"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""꿀간장치킨"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 로제바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""양념치킨"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 간장구이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 갈릭바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 갈비구이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 데리 바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 불꽃 바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 소금구이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 스위트 바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 양념구이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 치즈 바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""참숯 핫바베큐"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""후라이드치킨"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}]",훌랄라참숯불치킨 역삼1점,"02-555-0430",
93,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 역삼로33길 7,서울 강남구 역삼동 733-17,16,음식점,한식,"찌개,전골",POINT (127.0416496 37.49761289),"[""https://postfiles.pstatic.net/MjAyNTA5MDVfMjEg/MDAxNzU3MDIzNzgzMTgx.yAnUD-Ln5dGDVkWPQPvetPzDnVpWPra30xnVfuF107og.5l9T8T2ecIQAVDQBh4dNLxSY5VKagqjjoHw_7irBEwgg.JPEG/900%EF%BC%BF1757023606291.jpg?type=w966"", ""https://postfiles.pstatic.net/MjAyNTA5MDVfMTMg/MDAxNzU3MDIyOTUyNDAx.BuZfCHZ8GvPXyZZenY-Lv0zWJdTYikoEW5wRrl-fz3wg.AuidLf-8zoVVSZxZU0cZlHRxoy8t43oaKO2Gl2yrLA4g.JPEG/900%EF%BC%BF20250903%EF%BC%BF130814.jpg?type=w466"", ""https://postfiles.pstatic.net/MjAyNTA5MDVfMjE5/MDAxNzU3MDIyOTUwODQx.x5yMOqXMxAWhaD5s6fGhRHYBKxaAJJZfBxPbvYueJnog.2l8MD-Tzej2N4Xmll8uUrnd7MBr81gY-ZzTLqHv-JrMg.JPEG/900%EF%BC%BF20250903%EF%BC%BF133921.jpg?type=w966""]",,,27549989,4.0,3,"{""title"": ""치즈 닭갈비와 부대찌개의 환상 조합"", ""summary"": ""다양한 부대찌개 메뉴와 치즈 닭갈비를 제공하며, 넓은 매장과 주차 공간이 마련되어 있어 방문하기 편리합니다. 특히 혼밥이나 단체 방문 모두에 적합한 분위기를 갖추고 있습니다.""}",http://place.map.kakao.com/27549989,"{""labels"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], ""max_uv"": 584, ""friday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 217, 145, 115, 247, 214, 145, 187, 165, 230, 160, 81, -1, -1], ""monday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 147, 183, 236, 158, 63, 131, 139, 136, 154, 239, 58, -1, -1], ""sunday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 145, 118, 106, 113, 74, 522, 584, 335, 112, 75, 103, -1, -1], ""tuesday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 192, 171, 77, 111, 117, 132, 142, 234, 177, 210, 50, -1, -1], ""updated_at"": ""2025-11-06 01:32:22"", ""day_of_week"": ""THURSDAY"", ""saturday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 242, 117, 189, 164, 54, 168, 347, 212, 192, 171, 79, -1, -1], ""thursday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 141, 180, 141, 63, 117, 78, 139, 288, 140, 95, 62, -1, -1], ""wednesday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 205, 163, 80, 61, 55, 129, 96, 161, 121, 91, 96, -1, -1], ""weekly_uv_average"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 184, 153, 134, 131, 99, 186, 233, 218, 160, 148, 75, -1, -1]}","[]",놀부부대찌개 역삼2호점,"02-569-8866",
94,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로 405,서울 강남구 역삼동 730-5,4,음식점,치킨,누구나홀딱반한닭,POINT (127.0439144 37.49909332),"[""https://postfiles.pstatic.net/MjAyNTA4MjVfMiAg/MDAxNzU2MDkxMjY5OTU1.8wbuICkNViqX1VVU-4cR5RpvhyZ_473zNz2pYaOFRlgg.9CXXH4qj4hTbv4A_QWsikh1PUelbLSeH--zfp1pMAJQg.JPEG/IMG%EF%BC%BF9254.JPG?type=w773"", ""https://postfiles.pstatic.net/MjAyNTA4MjVfMTcx/MDAxNzU2MDkxMjY5OTU1.i31Wc3QAxrekNNAVjzKl1FM7vEKiHl6qZPToZQCDXnAg.xrkoWnYi25VTBu5uRckRnyzFLsacvxTd4E0dZN6xeM0g.JPEG/IMG%EF%BC%BF9239.JPG?type=w773"", ""https://postfiles.pstatic.net/MjAyNTA4MjVfMTQz/MDAxNzU2MDkxMjcwNTY1.rvxE0bHJV3ARA9qujHjnqOFimFf3SYQSnyGI3WzwN1gg.cly_-Yltwi9GnTH8HPH9SxkT55gSudCtufH_LVxa3Kcg.JPEG/IMG%EF%BC%BF9251.JPG?type=w773""]",,,27479463,5.0,2,"{""title"": ""오븐구이 치킨과 매콤달콤 낙지비빔밥"", ""summary"": ""이 매장은 점심 메뉴로 낙지 비빔밥을 제공하며, 치킨은 오븐에 구워 촉촉하고 바삭한 식감을 자랑합니다. 또한, 기본 반찬으로 제공되는 요리와 친절한 서비스가 특징입니다.""}",http://place.map.kakao.com/27479463,"","[{""name"": ""바사칸 치빵파티"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""촉촉칸 치빵파티"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""바사칸닭&쫄뱅이 세트"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""촉촉칸닭&쫄뱅이 세트"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""후레쉬쌈닭&쫄뱅이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""바베큐쌈닭&쫄뱅이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""쌈닭화이타&쫄뱅이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""치쫄면"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""쫄뱅이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""바베큐쌈닭"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""갈릭레드그릴"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""불고기레드그릴"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""레드그릴"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""갈릭로스트"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""간장레드에 반한닭"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""양념간장에 반한닭"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""간장에 반한닭"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""양념에 반한닭"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""크런킹"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""바사칸닭"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""레드홀릭"", ""price"": 0, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""촉촉칸닭"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""불고기그릴"", ""price"": 0, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""후레쉬 쌈닭"", ""price"": 0, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""쌈닭화히타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""파닥파닭"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""시실리안 치킨퀘사디아"", ""price"": 0, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""불고기 치킨퀘사디아"", ""price"": 0, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""어묵탕"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}]",누구나홀딱반한닭 역삼개나리점,"02-566-9254",LOW
96,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로 407,서울 강남구 역삼동 730-4,20,음식점,한식,국수,POINT (127.0439327 37.49941768),"[""http://t1.daumcdn.net/local/kakaomapPhoto/review/163e48e5f161103030eddd9cef6173017c580476?original"", ""http://t1.daumcdn.net/local/kakaomapPhoto/review/3615e7ebbf82d494f5856975c85283fc16f5e54f?original"", ""https://postfiles.pstatic.net/MjAyNTExMDNfMTAx/MDAxNzYyMTM0NzQxMTU2.5q3TYnvvfJzzTL4NdG8grp5e9jtnZ-MHEbE7WgUG_C4g.4fInGjsTvCL-tr9-1AIhPjBVPLKmt5pRGXkNDnOetMAg.JPEG/SE-BA6FF7A3-3F71-4B6F-8B90-42D2B55B28C1.jpg?type=w773""]",,,147312523,4.7,10,"{""title"": ""담백한 닭비빔국수와 진한 육수의 조화"", ""summary"": ""가성비가 뛰어난 국수 전문점으로, 혼밥하기 좋은 아담한 공간과 다양한 국수 메뉴를 제공합니다. 특히 닭 육수 베이스의 국수와 함께 제공되는 육수는 깊은 맛을 자랑하며, 저렴한 가격에도 불구하고 푸짐한 양을 제공합니다.""}",http://place.map.kakao.com/147312523,"","[{""name"": ""잔치국수"", ""price"": 5000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""닭국수"", ""price"": 6000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""국밥"", ""price"": 6000, ""is_ai_mate"": false, ""is_recommend"": false}]",다시사랑한다면,"02-555-0451",LOW
98,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 봉은사로30길 71,서울 강남구 역삼동 669-8,144,음식점,한식,해장국,POINT (127.0371085 37.50307089),"[""http://t1.daumcdn.net/local/kakaomapPhoto/review/058d08d8785c4afd863a9c3c378cfb2ad7e0b10c?original"", ""https://postfiles.pstatic.net/MjAyNTAyMTVfODUg/MDAxNzM5NTg3NjAxMDQw.PcX1dJZVpQVcPMZIUqxYTVRMY8y3_2ZoguHMdUbz9bgg.uxfX5SGuncJIajacnCaT5MfcBpUecZ5E2bfRFk_DefUg.JPEG/SE-70112986-eace-11ef-a59a-75d6a698a2c9.jpg?type=w773"", ""https://postfiles.pstatic.net/MjAyNTAyMTVfMjUg/MDAxNzM5NTg3NjA2OTc5.TNMYnwCDs3kr8Vtn1UwU2u5GnIpZrRs17RSJz_HatbUg.n0DppBt3e6R2nlCEnBQgmUjBhHPtuUJosYkGa1vH8vUg.JPEG/SE-6fdfe047-eace-11ef-a59a-49f838697e23.jpg?type=w386""]",,,306357945,4.3,12,"{""title"": ""진한 국물과 촉촉한 제육의 조화"", ""summary"": ""해장국 전문점으로, 깔끔하고 아늑한 분위기에서 다양한 국밥 메뉴를 제공합니다. 특히 해장국은 깊고 진한 국물 맛이 특징이며, 선지와 내장 등 신선한 재료를 사용하여 맛을 더합니다. 또한, 포장과 배달이 가능하여 접근성이 좋습니다.""}",http://place.map.kakao.com/306357945,"","[{""name"": ""순살가득해장국"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""돌솥제육"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""한우육회"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""매운쭈꾸미볶음"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""곱창술국"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""한우육회비빔밥"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""수육냉면"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""수육비빔국수"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""얼큰육칼"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""소고기해장국"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""특해장국"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""순살가득탕국"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""달래내장탕"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""갈비수육"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""모듬수육 "", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""스팸계란후라이"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""어리굴젓"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}]",달래해장 역삼GS점,"02-555-5882",
102,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로99길 9,서울 강남구 역삼동 664-31,6,음식점,한식,,POINT (127.0401272 37.50567021),"[""https://postfiles.pstatic.net/MjAyNTAzMjZfNTgg/MDAxNzQyOTYwNDU2OTE3.RwAdPpB9_4g3Dk5_J6RVvjkAAXW0tHumTc5Oey0NxRwg.ZMWjGpTQ1rqhsww3TXs2qWIhk_W5Nj7QAAKXWdImrGQg.JPEG/1742960436515.jpg?type=w773"", ""https://postfiles.pstatic.net/MjAyNTAzMTdfMjU2/MDAxNzQyMTk0MTg0NzM3.UAPj5Pj8VMVFh7QD84ZKHCou1Vaf0TvJahMo4o1Y2j0g.zlczkzo_Y4zgGYxKx6qBKp0Fw6tdRL2wPbRRNpm7iwEg.JPEG/IMG_4842.jpg?type=w966"", ""https://postfiles.pstatic.net/MjAyNTAzMTdfNDkg/MDAxNzQyMTk0MTg0NjIw.-Qq85SNL38z2vMMv3PTsTFBw21lY917XHmGge_yNdV0g.9pDp4dGWnRehPoV18apY-A4vPgN2gpOztCuYvoCUHE0g.JPEG/IMG_4840.jpg?type=w966""]",,,1229752029,5.0,1,"{""title"": ""화로에서 즐기는 진한 된장찌개의 깊은 맛"", ""summary"": ""깊고 진한 맛의 된장찌개와 질 좋은 삼겹살을 전문으로 하는 한식당으로, 바쁜 직장인들이 점심 식사로 자주 찾는 인기 맛집입니다. 이곳은 화로에서 직접 고기를 구워 먹는 재미와 세심한 서비스가 더해져 특별한 식사 경험을 제공합니다.""}",http://place.map.kakao.com/1229752029,"","[]",담뿍화로된장찌개 언주로점,"02-508-8584",
92,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로85길 32,서울 강남구 역삼동 719-24,,음식점,한식,,POINT (127.0407535 37.5009289),"[]",,,859202786,0.0,0,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/859202786,"","[]",노지푸드,,
