restaurant_id,tag_id,confidence,weight
147,484,0.24,2
147,613,0.24,2
148,6966,1,2
148,6946,1,2
148,7428,1,2
148,6843,1,2
148,7382,1,2
148,7209,1,2
148,7153,1,2
148,7375,1,2
148,7169,1,2
148,7394,1,2
148,7452,1,2
148,260,1,2
148,359,1,2
148,920,1,2
148,572,1,2
148,543,1,2
148,524,1,2
148,484,1,2
148,725,1,2
148,673,1,2
148,333,1,2
150,7260,0.16,2
150,7428,0.16,2
150,7102,0.16,2
150,7494,0.16,2
150,7399,0.16,2
150,7391,0.16,2
150,7153,0.16,2
150,7190,0.16,2
150,6761,0.16,2
150,7169,0.16,2
150,7394,0.16,2
150,263,0.16,2
150,604,0.16,2
150,841,0.16,2
150,460,0.16,2
150,527,0.16,2
150,367,0.16,2
150,190,0.16,2
150,432,0.16,2
150,484,0.16,2
150,613,0.16,2
151,7599,0.62,2
151,6966,0.62,2
151,7282,0.62,2
151,7209,0.62,2
151,7332,0.62,2
151,7165,0.62,2
151,6843,0.62,2
151,7239,0.62,2
151,6826,0.62,2
151,6761,0.62,2
151,7169,0.62,2
151,7394,0.62,2
151,7452,0.62,2
151,148,0.62,2
151,26,0.62,2
151,359,0.62,2
151,506,0.62,2
151,151,0.62,2
151,484,0.62,2
151,725,0.62,2
151,673,0.62,2
151,523,0.62,2
151,333,0.62,2
152,6966,1,2
152,7102,1,2
152,7597,1,2
152,6843,1,2
152,7382,1,2
152,6758,1,2
152,7153,1,2
152,7524,1,2
152,6788,1,2
152,6761,1,2
152,7169,1,2
152,7394,1,2
152,7452,1,2
152,690,1,2
152,359,1,2
152,920,1,2
152,572,1,2
152,524,1,2
152,484,1,2
152,725,1,2
152,333,1,2
153,954,0.01,2
153,495,0.01,2
153,460,0.01,2
153,60,0.01,2
153,798,0.01,2
154,622,0.01,2
154,343,0.01,2
154,134,0.01,2
154,420,0.01,2
154,253,0.01,2
155,7507,1,2
155,7632,1,2
155,7189,1,2
155,7165,1,2
155,7190,1,2
155,7084,1,2
155,6761,1,2
155,7169,1,2
155,7452,1,2
155,7013,1,2
155,436,1,2
155,6810,1,2
155,543,1,2
155,389,1,2
155,523,1,2
155,70,1,2
156,7102,0.16,2
156,7260,0.16,2
156,7428,0.16,2
156,6947,0.16,2
156,7408,0.16,2
156,7399,0.16,2
156,7524,0.16,2
156,7169,0.16,2
156,7394,0.16,2
156,7653,0.16,2
156,868,0.16,2
156,604,0.16,2
156,613,0.16,2
157,6966,0.2,2
157,6946,0.2,2
157,7102,0.2,2
157,7374,0.2,2
157,7382,0.2,2
157,7071,0.2,2
157,7443,0.2,2
157,7305,0.2,2
157,7375,0.2,2
157,7153,0.2,2
157,6761,0.2,2
157,7169,0.2,2
157,7394,0.2,2
157,7452,0.2,2
157,298,0.2,2
157,7013,0.2,2
157,18,0.2,2
159,6946,1,2
159,7644,1,2
159,7299,1,2
159,7408,1,2
159,7276,1,2
159,7153,1,2
159,7084,1,2
159,7305,1,2
159,6761,1,2
159,7169,1,2
159,7394,1,2
159,719,1,2
159,198,1,2
160,6966,0.24,2
160,7599,0.24,2
160,7282,0.24,2
160,7102,0.24,2
160,7332,0.24,2
160,7608,0.24,2
160,7165,0.24,2
160,7155,0.24,2
160,6788,0.24,2
160,7153,0.24,2
160,6761,0.24,2
160,7169,0.24,2
160,7394,0.24,2
160,894,0.24,2
160,359,0.24,2
160,18,0.24,2
160,604,0.24,2
160,506,0.24,2
160,884,0.24,2
160,661,0.24,2
160,551,0.24,2
160,438,0.24,2
160,484,0.24,2
160,725,0.24,2
160,12,0.24,2
160,523,0.24,2
160,545,0.24,2
162,779,0,2
162,734,0,2
162,187,0,2
163,7102,0.17,2
163,7260,0.17,2
163,6947,0.17,2
163,7399,0.17,2
163,7276,0.17,2
163,7153,0.17,2
163,7524,0.17,2
163,7686,0.17,2
163,6761,0.17,2
163,7169,0.17,2
163,7394,0.17,2
163,7452,0.17,2
163,7653,0.17,2
163,505,0.17,2
163,484,0.17,2
163,613,0.17,2
164,6811,0.13,2
164,7209,0.13,2
164,6843,0.13,2
164,6947,0.13,2
164,7241,0.13,2
164,7305,0.13,2
164,6761,0.13,2
164,7169,0.13,2
164,7394,0.13,2
164,359,0.13,2
164,673,0.13,2
164,523,0.13,2
164,333,0.13,2
165,7183,0.1,2
165,7389,0.1,2
165,7378,0.1,2
165,6947,0.1,2
165,7399,0.1,2
165,7408,0.1,2
165,7084,0.1,2
165,7153,0.1,2
165,6826,0.1,2
165,6761,0.1,2
165,7169,0.1,2
165,7394,0.1,2
165,198,0.1,2
165,604,0.1,2
165,146,0.1,2
165,484,0.1,2
166,6946,0.6,2
166,6966,0.6,2
166,6843,0.6,2
166,6758,0.6,2
166,7382,0.6,2
166,6826,0.6,2
166,6976,0.6,2
166,6761,0.6,2
166,7169,0.6,2
166,7394,0.6,2
166,7452,0.6,2
166,423,0.6,2
166,359,0.6,2
166,436,0.6,2
166,194,0.6,2
166,598,0.6,2
166,161,0.6,2
166,120,0.6,2
166,214,0.6,2
166,339,0.6,2
166,484,0.6,2
166,725,0.6,2
166,485,0.6,2
166,523,0.6,2
166,333,0.6,2
168,7428,0.07,2
168,7399,0.07,2
168,7155,0.07,2
168,7153,0.07,2
168,6761,0.07,2
168,7169,0.07,2
168,7394,0.07,2
168,346,0.07,2
170,543,0,2
170,93,0,2
170,407,0,2
170,673,0,2
170,187,0,2
171,7029,0.64,2
171,6741,0.64,2
171,6987,0.64,2
171,6976,0.64,2
171,6962,0.64,2
171,6826,0.64,2
171,6761,0.64,2
171,7169,0.64,2
171,7394,0.64,2
171,300,0.64,2
171,7013,0.64,2
171,943,0.64,2
173,7499,0.37,2
173,7671,0.37,2
173,6947,0.37,2
173,7399,0.37,2
173,7550,0.37,2
173,7155,0.37,2
173,7241,0.37,2
173,7394,0.37,2
173,7653,0.37,2
173,254,0.37,2
173,87,0.37,2
173,484,0.37,2
173,613,0.37,2
174,6946,0.82,2
174,6975,0.82,2
174,7282,0.82,2
174,7266,0.82,2
174,6874,0.82,2
174,7382,0.82,2
174,6804,0.82,2
174,7170,0.82,2
174,6788,0.82,2
174,7190,0.82,2
174,7461,0.82,2
174,6761,0.82,2
174,7452,0.82,2
174,7653,0.82,2
174,242,0.82,2
174,359,0.82,2
174,592,0.82,2
174,453,0.82,2
174,447,0.82,2
174,2,0.82,2
174,582,0.82,2
174,78,0.82,2
174,417,0.82,2
174,331,0.82,2
174,243,0.82,2
174,93,0.82,2
174,524,0.82,2
174,628,0.82,2
174,734,0.82,2
174,187,0.82,2
176,7611,0.11,2
176,7274,0.11,2
176,7399,0.11,2
176,7087,0.11,2
176,7320,0.11,2
176,6761,0.11,2
176,7169,0.11,2
176,7394,0.11,2
176,99,0.11,2
176,613,0.11,2
177,7357,0.4,2
177,7260,0.4,2
177,7428,0.4,2
177,6947,0.4,2
177,6765,0.4,2
177,6758,0.4,2
177,7524,0.4,2
177,7375,0.4,2
177,6761,0.4,2
177,7169,0.4,2
177,7394,0.4,2
177,29,0.4,2
177,7013,0.4,2
177,436,0.4,2
177,484,0.4,2
177,725,0.4,2
177,613,0.4,2
178,7260,0.39,2
178,6966,0.39,2
178,7428,0.39,2
178,6843,0.39,2
178,6758,0.39,2
178,6947,0.39,2
178,7153,0.39,2
178,7686,0.39,2
178,7524,0.39,2
178,6761,0.39,2
178,7169,0.39,2
178,7394,0.39,2
178,144,0.39,2
178,7013,0.39,2
178,920,0.39,2
178,572,0.39,2
179,6764,1,2
179,7632,1,2
179,6843,1,2
179,7209,1,2
179,7382,1,2
179,6769,1,2
179,7524,1,2
179,7686,1,2
179,6761,1,2
179,7169,1,2
179,7394,1,2
179,81,1,2
179,359,1,2
179,436,1,2
179,604,1,2
179,83,1,2
179,619,1,2
179,442,1,2
179,102,1,2
179,484,1,2
179,333,1,2
180,541,0.12,2
180,795,0.12,2
180,183,0.12,2
180,781,0.12,2
180,259,0.12,2
180,93,0.12,2
180,487,0.12,2
180,734,0.12,2
181,6745,0.39,2
181,7599,0.39,2
181,6966,0.39,2
181,6843,0.39,2
181,7209,0.39,2
181,6840,0.39,2
181,7686,0.39,2
181,7153,0.39,2
181,6761,0.39,2
181,7169,0.39,2
181,7394,0.39,2
181,294,0.39,2
181,359,0.39,2
181,436,0.39,2
181,484,0.39,2
181,673,0.39,2
181,333,0.39,2
184,6946,0.65,2
184,7428,0.65,2
184,6970,0.65,2
184,7382,0.65,2
184,7443,0.65,2
184,6843,0.65,2
184,7153,0.65,2
184,6826,0.65,2
184,7686,0.65,2
184,6761,0.65,2
184,7169,0.65,2
184,7394,0.65,2
184,685,0.65,2
184,7013,0.65,2
184,436,0.65,2
184,12,0.65,2
184,333,0.65,2
185,6947,0.11,2
185,7399,0.11,2
185,7524,0.11,2
185,7305,0.11,2
185,7153,0.11,2
185,7394,0.11,2
185,7653,0.11,2
185,484,0.11,2
185,613,0.11,2
186,6764,1,2
186,6954,1,2
186,7213,1,2
186,6741,1,2
186,6758,1,2
186,7524,1,2
186,7686,1,2
186,6761,1,2
186,7169,1,2
186,7394,1,2
186,924,1,2
186,7013,1,2
186,465,1,2
186,333,1,2
187,715,0.05,2
187,484,0.05,2
187,835,0.05,2
187,333,0.05,2
188,7589,0.11,2
188,7289,0.11,2
188,6843,0.11,2
188,6928,0.11,2
188,6758,0.11,2
188,6761,0.11,2
188,7169,0.11,2
188,7394,0.11,2
188,7013,0.11,2
188,892,0.11,2
188,715,0.11,2
188,835,0.11,2
188,333,0.11,2
189,7260,0.17,2
189,7428,0.17,2
189,7580,0.17,2
189,7408,0.17,2
189,7407,0.17,2
189,7201,0.17,2
189,7375,0.17,2
189,7153,0.17,2
189,6761,0.17,2
189,7169,0.17,2
189,7394,0.17,2
189,469,0.17,2
189,7013,0.17,2
190,7658,0.27,2
190,7282,0.27,2
190,7496,0.27,2
190,7087,0.27,2
190,6738,0.27,2
190,6761,0.27,2
190,7169,0.27,2
190,7394,0.27,2
190,7452,0.27,2
190,424,0.27,2
190,7013,0.27,2
190,604,0.27,2
190,21,0.27,2
190,484,0.27,2
191,7671,1,2
191,7507,1,2
191,6895,1,2
191,7399,1,2
191,6947,1,2
191,6834,1,2
191,7575,1,2
191,7153,1,2
191,7264,1,2
191,7169,1,2
191,7394,1,2
191,7653,1,2
191,286,1,2
191,7013,1,2
191,484,1,2
191,613,1,2
192,943,0.1,2
192,741,0.1,2
192,484,0.1,2
192,613,0.1,2
192,333,0.1,2
193,12,0,2
194,613,0,2
195,6764,0.32,2
195,7051,0.32,2
195,6947,0.32,2
195,6843,0.32,2
195,7399,0.32,2
195,7155,0.32,2
195,7241,0.32,2
195,6761,0.32,2
195,7169,0.32,2
195,7394,0.32,2
195,7013,0.32,2
195,484,0.32,2
195,613,0.32,2
196,484,0.06,2
196,613,0.06,2
197,7572,0.54,2
197,6764,0.54,2
197,7530,0.54,2
197,6843,0.54,2
197,6947,0.54,2
197,6758,0.54,2
197,7243,0.54,2
197,7155,0.54,2
197,7153,0.54,2
197,6761,0.54,2
197,7169,0.54,2
197,7394,0.54,2
197,410,0.54,2
197,198,0.54,2
197,436,0.54,2
197,484,0.54,2
198,6966,0.94,2
198,6745,0.94,2
198,7428,0.94,2
198,6843,0.94,2
198,7209,0.94,2
198,7382,0.94,2
198,7153,0.94,2
198,7256,0.94,2
198,7313,0.94,2
198,6761,0.94,2
198,7169,0.94,2
198,7394,0.94,2
198,359,0.94,2
198,436,0.94,2
198,572,0.94,2
198,604,0.94,2
198,224,0.94,2
198,654,0.94,2
198,480,0.94,2
198,9,0.94,2
198,497,0.94,2
198,465,0.94,2
198,543,0.94,2
198,673,0.94,2
200,7102,1,2
200,7547,1,2
200,6767,1,2
200,7071,1,2
200,7519,1,2
200,6758,1,2
200,7153,1,2
200,6826,1,2
200,7170,1,2
200,6761,1,2
200,7169,1,2
200,7394,1,2
200,7452,1,2
200,450,1,2
200,198,1,2
200,436,1,2
200,604,1,2
200,524,1,2
200,484,1,2
200,673,1,2
200,613,1,2
201,7260,0.99,2
201,7529,0.99,2
201,7428,0.99,2
201,7399,0.99,2
201,6947,0.99,2
201,7276,0.99,2
201,7524,0.99,2
201,7305,0.99,2
201,7686,0.99,2
201,7169,0.99,2
201,7394,0.99,2
201,7653,0.99,2
201,87,0.99,2
201,890,0.99,2
201,512,0.99,2
201,472,0.99,2
201,503,0.99,2
201,32,0.99,2
201,484,0.99,2
201,613,0.99,2
202,7658,0.75,2
202,6811,0.75,2
202,7434,0.75,2
202,7382,0.75,2
202,7084,0.75,2
202,7524,0.75,2
202,7092,0.75,2
202,6761,0.75,2
202,7169,0.75,2
202,7452,0.75,2
202,852,0.75,2
202,27,0.75,2
202,7013,0.75,2
202,709,0.75,2
202,752,0.75,2
202,391,0.75,2
202,129,0.75,2
202,484,0.75,2
202,762,0.75,2
203,6946,1,2
203,6966,1,2
203,7277,1,2
203,6934,1,2
203,7071,1,2
203,7382,1,2
203,6826,1,2
203,7686,1,2
203,7524,1,2
203,7239,1,2
203,6761,1,2
203,7169,1,2
203,7394,1,2
203,7452,1,2
203,359,1,2
203,436,1,2
203,524,1,2
204,7599,0.22,2
204,7282,0.22,2
204,7610,0.22,2
204,7329,0.22,2
204,6947,0.22,2
204,6843,0.22,2
204,6826,0.22,2
204,7153,0.22,2
204,7084,0.22,2
204,7169,0.22,2
204,7394,0.22,2
204,6961,0.22,2
204,359,0.22,2
204,484,0.22,2
204,12,0.22,2
204,673,0.22,2
204,523,0.22,2
205,6966,1,2
205,7282,1,2
205,7428,1,2
205,7102,1,2
205,6843,1,2
205,7332,1,2
205,7228,1,2
205,7524,1,2
205,7170,1,2
205,7084,1,2
205,6962,1,2
205,6761,1,2
205,7169,1,2
205,7394,1,2
205,614,1,2
205,359,1,2
205,436,1,2
205,572,1,2
205,904,1,2
205,925,1,2
205,273,1,2
205,607,1,2
205,275,1,2
205,506,1,2
205,484,1,2
206,7671,0.41,2
206,7120,0.41,2
206,6947,0.41,2
206,6843,0.41,2
206,6765,0.41,2
206,7302,0.41,2
206,7686,0.41,2
206,7256,0.41,2
206,6761,0.41,2
206,7169,0.41,2
206,7394,0.41,2
206,538,0.41,2
206,7013,0.41,2
206,893,0.41,2
206,484,0.41,2
206,725,0.41,2
206,333,0.41,2
207,7295,1,2
207,7102,1,2
207,7428,1,2
207,6947,1,2
207,6843,1,2
207,7382,1,2
207,6962,1,2
207,7170,1,2
207,7524,1,2
207,6761,1,2
207,7169,1,2
207,7394,1,2
207,825,1,2
207,7013,1,2
207,484,1,2
207,613,1,2
207,333,1,2
208,484,0.25,2
210,7399,0.11,2
210,7087,0.11,2
210,7276,0.11,2
210,7153,0.11,2
210,6826,0.11,2
210,7169,0.11,2
210,7394,0.11,2
210,7653,0.11,2
210,935,0.11,2
210,198,0.11,2
210,484,0.11,2
210,613,0.11,2
210,187,0.11,2
212,7120,0.19,2
212,6906,0.19,2
212,7399,0.19,2
212,6947,0.19,2
212,6962,0.19,2
212,7524,0.19,2
212,7375,0.19,2
212,6761,0.19,2
212,7169,0.19,2
212,7394,0.19,2
212,686,0.19,2
212,7013,0.19,2
214,7120,1,2
214,7671,1,2
214,6947,1,2
214,7524,1,2
214,7264,1,2
214,6761,1,2
214,7169,1,2
214,7394,1,2
214,728,1,2
214,7013,1,2
214,484,1,2
215,7102,1,2
215,6966,1,2
215,6946,1,2
215,6975,1,2
215,6764,1,2
215,7382,1,2
215,6928,1,2
215,7524,1,2
215,7153,1,2
215,7375,1,2
215,7170,1,2
215,6761,1,2
215,7169,1,2
215,7394,1,2
215,340,1,2
215,198,1,2
215,876,1,2
215,673,1,2
215,333,1,2
216,7159,1,2
216,7408,1,2
216,7153,1,2
216,7305,1,2
216,7686,1,2
216,6761,1,2
216,7169,1,2
216,7394,1,2
216,875,1,2
216,726,1,2
217,7671,0.84,2
217,7691,0.84,2
217,7346,0.84,2
217,7494,0.84,2
217,7391,0.84,2
217,7686,0.84,2
217,6826,0.84,2
217,7169,0.84,2
217,7394,0.84,2
217,7653,0.84,2
217,73,0.84,2
217,604,0.84,2
217,432,0.84,2
217,484,0.84,2
217,613,0.84,2
218,484,0,2
221,7176,1,2
221,7658,1,2
221,7428,1,2
221,6947,1,2
221,7399,1,2
221,7153,1,2
221,7190,1,2
221,6761,1,2
221,7394,1,2
221,7653,1,2
221,7013,1,2
221,859,1,2
221,297,1,2
221,956,1,2
221,392,1,2
221,940,1,2
221,543,1,2
221,406,1,2
221,876,1,2
221,613,1,2
222,6764,0.16,2
222,7060,0.16,2
222,6947,0.16,2
222,6843,0.16,2
222,7187,0.16,2
222,7524,0.16,2
222,7155,0.16,2
222,6761,0.16,2
222,7169,0.16,2
222,7394,0.16,2
222,359,0.16,2
222,920,0.16,2
222,613,0.16,2
222,187,0.16,2
225,6811,0.31,2
225,7260,0.31,2
225,6843,0.31,2
225,7187,0.31,2
225,6758,0.31,2
225,7524,0.31,2
225,7373,0.31,2
225,6761,0.31,2
225,7169,0.31,2
225,7394,0.31,2
225,359,0.31,2
225,523,0.31,2
225,613,0.31,2
225,333,0.31,2
226,6764,1,2
226,6954,1,2
226,6843,1,2
226,7209,1,2
226,6758,1,2
226,6826,1,2
226,7153,1,2
226,6761,1,2
226,7169,1,2
226,7394,1,2
226,199,1,2
226,7013,1,2
226,484,1,2
226,725,1,2
226,673,1,2
226,333,1,2
227,7260,0.24,2
227,7270,0.24,2
227,7428,0.24,2
227,6947,0.24,2
227,7399,0.24,2
227,7087,0.24,2
227,6756,0.24,2
227,7686,0.24,2
227,7524,0.24,2
227,6761,0.24,2
227,7169,0.24,2
227,7394,0.24,2
227,239,0.24,2
227,7013,0.24,2
227,604,0.24,2
227,339,0.24,2
227,484,0.24,2
227,613,0.24,2
229,484,0.02,2
229,12,0.02,2
233,7260,0.48,2
233,6946,0.48,2
233,7111,0.48,2
233,6947,0.48,2
233,7494,0.48,2
233,7686,0.48,2
233,7153,0.48,2
233,7083,0.48,2
233,6761,0.48,2
233,7169,0.48,2
233,7394,0.48,2
233,636,0.48,2
233,359,0.48,2
233,436,0.48,2
233,572,0.48,2
233,604,0.48,2
233,432,0.48,2
233,484,0.48,2
233,725,0.48,2
233,673,0.48,2
233,333,0.48,2
236,7260,0.6,2
236,7428,0.6,2
236,7112,0.6,2
236,6843,0.6,2
236,6765,0.6,2
236,7399,0.6,2
236,7155,0.6,2
236,7256,0.6,2
236,7153,0.6,2
236,6761,0.6,2
236,7169,0.6,2
236,7394,0.6,2
236,546,0.6,2
236,7013,0.6,2
236,280,0.6,2
236,484,0.6,2
236,613,0.6,2
236,333,0.6,2
237,6764,0.38,2
237,7101,0.38,2
237,7201,0.38,2
237,7003,0.38,2
237,7443,0.38,2
237,7170,0.38,2
237,7153,0.38,2
237,7369,0.38,2
237,6761,0.38,2
237,7169,0.38,2
237,7452,0.38,2
237,547,0.38,2
237,7013,0.38,2
238,7671,0.05,2
238,7120,0.05,2
238,6947,0.05,2
238,6843,0.05,2
238,7524,0.05,2
238,7084,0.05,2
238,6761,0.05,2
238,7169,0.05,2
238,7394,0.05,2
238,958,0.05,2
238,7013,0.05,2
239,7671,0.23,2
239,6764,0.23,2
239,7120,0.23,2
239,6947,0.23,2
239,7399,0.23,2
239,7153,0.23,2
239,6924,0.23,2
239,7686,0.23,2
239,6761,0.23,2
239,7169,0.23,2
239,7394,0.23,2
239,7013,0.23,2
239,484,0.23,2
240,6946,1,2
240,7260,1,2
240,7599,1,2
240,6843,1,2
240,7382,1,2
240,6947,1,2
240,6758,1,2
240,6826,1,2
240,7153,1,2
240,6761,1,2
240,7169,1,2
240,7394,1,2
240,7452,1,2
240,53,1,2
240,359,1,2
240,436,1,2
240,543,1,2
240,484,1,2
240,12,1,2
240,673,1,2
240,523,1,2
240,333,1,2
241,7496,0.27,2
241,6947,0.27,2
241,6843,0.27,2
241,7399,0.27,2
241,7153,0.27,2
241,7241,0.27,2
241,7686,0.27,2
241,6761,0.27,2
241,7169,0.27,2
241,800,0.27,2
241,7013,0.27,2
241,484,0.27,2
242,7671,0.07,2
242,6764,0.07,2
242,6947,0.07,2
242,6843,0.07,2
242,7155,0.07,2
242,6761,0.07,2
242,7169,0.07,2
242,7394,0.07,2
242,532,0.07,2
243,484,0.09,2
243,613,0.09,2
244,6966,0.15,2
244,7599,0.15,2
244,6947,0.15,2
244,7551,0.15,2
244,7153,0.15,2
244,7155,0.15,2
244,6761,0.15,2
244,7169,0.15,2
244,7394,0.15,2
244,359,0.15,2
244,920,0.15,2
244,465,0.15,2
244,484,0.15,2
244,725,0.15,2
244,12,0.15,2
244,673,0.15,2
244,333,0.15,2
245,7176,0.12,2
245,7428,0.12,2
245,7262,0.12,2
245,7336,0.12,2
245,7059,0.12,2
245,7084,0.12,2
245,7524,0.12,2
245,7337,0.12,2
245,6761,0.12,2
245,7169,0.12,2
245,7394,0.12,2
245,7452,0.12,2
245,762,0.12,2
246,7671,1,2
246,7181,1,2
246,7120,1,2
246,6765,1,2
246,6843,1,2
246,6947,1,2
246,7686,1,2
246,7524,1,2
246,6769,1,2
246,6761,1,2
246,7169,1,2
246,7394,1,2
246,955,1,2
246,7013,1,2
246,599,1,2
246,613,1,2
247,7680,0.5,2
247,7260,0.5,2
247,7498,0.5,2
247,6947,0.5,2
247,7399,0.5,2
247,7524,0.5,2
247,7153,0.5,2
247,6826,0.5,2
247,6761,0.5,2
247,7169,0.5,2
247,7394,0.5,2
247,198,0.5,2
247,21,0.5,2
247,146,0.5,2
247,484,0.5,2
247,613,0.5,2
248,6906,0.29,2
248,7120,0.29,2
248,6895,0.29,2
248,7399,0.29,2
248,6947,0.29,2
248,7087,0.29,2
248,7524,0.29,2
248,6756,0.29,2
248,6761,0.29,2
248,7394,0.29,2
248,7653,0.29,2
248,7013,0.29,2
248,21,0.29,2
248,484,0.29,2
248,613,0.29,2
249,613,0.03,2
254,6811,1,2
254,7260,1,2
254,6843,1,2
254,6758,1,2
254,7382,1,2
254,7153,1,2
254,6769,1,2
254,6761,1,2
254,7169,1,2
254,7394,1,2
254,374,1,2
254,198,1,2
254,920,1,2
254,572,1,2
254,578,1,2
254,838,1,2
254,677,1,2
254,565,1,2
254,571,1,2
254,725,1,2
254,673,1,2
254,333,1,2
255,7260,0.63,2
255,7428,0.63,2
255,6947,0.63,2
255,6843,0.63,2
255,7686,0.63,2
255,7524,0.63,2
255,6769,0.63,2
255,6761,0.63,2
255,7169,0.63,2
255,7394,0.63,2
255,88,0.63,2
255,7013,0.63,2
255,436,0.63,2
255,725,0.63,2
256,7260,0.25,2
256,6767,0.25,2
256,7428,0.25,2
256,6765,0.25,2
256,6947,0.25,2
256,7399,0.25,2
256,7155,0.25,2
256,7153,0.25,2
256,7524,0.25,2
256,6761,0.25,2
256,7169,0.25,2
256,7653,0.25,2
256,7013,0.25,2
256,484,0.25,2
256,613,0.25,2
258,7671,1,2
258,6764,1,2
258,7120,1,2
258,6765,1,2
258,6947,1,2
258,7399,1,2
258,6843,1,2
258,7155,1,2
258,7686,1,2
258,7241,1,2
258,6761,1,2
258,7169,1,2
258,7394,1,2
258,302,1,2
258,359,1,2
258,484,1,2
258,673,1,2
258,103,1,2
258,613,1,2
259,7478,0.92,2
259,6764,0.92,2
259,7671,0.92,2
259,6843,0.92,2
259,6758,0.92,2
259,6987,0.92,2
259,6826,0.92,2
259,7153,0.92,2
259,6905,0.92,2
259,6761,0.92,2
259,7169,0.92,2
259,7394,0.92,2
259,542,0.92,2
259,359,0.92,2
259,436,0.92,2
259,572,0.92,2
259,484,0.92,2
259,12,0.92,2
259,673,0.92,2
259,103,0.92,2
259,333,0.92,2
260,12,0.05,2
260,103,0.05,2
263,7357,0.18,2
263,6743,0.18,2
263,7111,0.18,2
263,6765,0.18,2
263,6947,0.18,2
263,7686,0.18,2
263,7256,0.18,2
263,6761,0.18,2
263,7169,0.18,2
263,7394,0.18,2
263,484,0.18,2
263,774,0.18,2
263,613,0.18,2
264,7599,0.62,2
264,7102,0.62,2
264,6946,0.62,2
264,7608,0.62,2
264,7332,0.62,2
264,6826,0.62,2
264,7686,0.62,2
264,7153,0.62,2
264,6761,0.62,2
264,7169,0.62,2
264,7394,0.62,2
264,7452,0.62,2
264,198,0.62,2
264,84,0.62,2
264,506,0.62,2
264,484,0.62,2
264,725,0.62,2
264,673,0.62,2
264,523,0.62,2
264,333,0.62,2
265,7599,1,2
265,6966,1,2
265,6934,1,2
265,7608,1,2
265,7332,1,2
265,7686,1,2
265,7153,1,2
265,6826,1,2
265,6761,1,2
265,7169,1,2
265,7394,1,2
265,359,1,2
265,18,1,2
265,572,1,2
265,604,1,2
265,465,1,2
265,360,1,2
265,543,1,2
265,941,1,2
265,506,1,2
265,389,1,2
265,484,1,2
265,837,1,2
265,12,1,2
265,673,1,2
265,523,1,2
265,664,1,2
265,333,1,2
266,7671,0.17,2
266,7263,0.17,2
266,7087,0.17,2
266,6947,0.17,2
266,6758,0.17,2
266,7241,0.17,2
266,6761,0.17,2
266,7169,0.17,2
266,7394,0.17,2
266,953,0.17,2
266,12,0.17,2
267,6946,0.16,2
267,6947,0.16,2
267,6765,0.16,2
267,7524,0.16,2
267,7155,0.16,2
267,6761,0.16,2
267,7169,0.16,2
267,7394,0.16,2
267,657,0.16,2
267,604,0.16,2
267,484,0.16,2
267,613,0.16,2
268,7671,0.21,2
268,7120,0.21,2
268,6947,0.21,2
268,6765,0.21,2
268,7399,0.21,2
268,7155,0.21,2
268,7169,0.21,2
268,7394,0.21,2
268,7653,0.21,2
268,587,0.21,2
268,7013,0.21,2
268,484,0.21,2
268,613,0.21,2
269,7671,0.53,2
269,7691,0.53,2
269,7120,0.53,2
269,6765,0.53,2
269,6947,0.53,2
269,7155,0.53,2
269,6788,0.53,2
269,6761,0.53,2
269,7169,0.53,2
269,7394,0.53,2
269,7013,0.53,2
269,236,0.53,2
269,484,0.53,2
269,613,0.53,2
270,6966,0.2,2
270,7428,0.2,2
270,6928,0.2,2
270,6741,0.2,2
270,7153,0.2,2
270,7524,0.2,2
270,6761,0.2,2
270,7169,0.2,2
270,7394,0.2,2
270,903,0.2,2
270,7013,0.2,2
270,920,0.2,2
271,7051,0.31,2
271,6765,0.31,2
271,7399,0.31,2
271,7153,0.31,2
271,7686,0.31,2
271,6761,0.31,2
271,7169,0.31,2
271,7394,0.31,2
271,448,0.31,2
271,613,0.31,2
272,7567,0.52,2
272,6764,0.52,2
272,6947,0.52,2
272,6765,0.52,2
272,7241,0.52,2
272,7575,0.52,2
272,7155,0.52,2
272,6761,0.52,2
272,7169,0.52,2
272,7394,0.52,2
272,198,0.52,2
272,613,0.52,2
273,7231,1,2
273,6966,1,2
273,7428,1,2
273,6843,1,2
273,6758,1,2
273,7187,1,2
273,6830,1,2
273,7575,1,2
273,7686,1,2
273,6761,1,2
273,7169,1,2
273,7394,1,2
273,359,1,2
273,436,1,2
273,572,1,2
273,484,1,2
273,725,1,2
273,673,1,2
273,333,1,2
274,7494,0.36,2
274,6947,0.36,2
274,6826,0.36,2
274,7084,0.36,2
274,7305,0.36,2
274,6761,0.36,2
274,7169,0.36,2
274,7394,0.36,2
274,139,0.36,2
274,198,0.36,2
274,604,0.36,2
274,432,0.36,2
274,613,0.36,2
275,6946,0.11,2
275,7176,0.11,2
275,6843,0.11,2
275,6928,0.11,2
275,6758,0.11,2
275,7382,0.11,2
275,7084,0.11,2
275,7524,0.11,2
275,7305,0.11,2
275,6761,0.11,2
275,7169,0.11,2
275,7452,0.11,2
275,7013,0.11,2
275,715,0.11,2
275,876,0.11,2
275,934,0.11,2
275,762,0.11,2
275,333,0.11,2
277,6764,1,2
277,6954,1,2
277,7051,1,2
277,6843,1,2
277,7187,1,2
277,7443,1,2
277,6924,1,2
277,7686,1,2
